,theta,calulated_p,phat,Dicrepancy_percnt
355,3.592160133444537,0.12646248162255047,0.008958006,1311.725753504349
356,3.593828190158465,0.12629757055297308,0.008936717,1313.2434548452454
357,3.5954962468723934,0.1261328579023252,0.008915462,1314.7653095693374
358,3.5971643035863217,0.12596834346729668,0.008894268,1316.2867306436888
359,3.5988323603002503,0.12580402704470361,0.008873116,1317.811103276111
360,3.6005004170141786,0.12563990843148942,0.008852031,1319.3342439587386
361,3.602168473728107,0.12547598742472377,0.008830966,1320.8635991185145
362,3.603836530442035,0.12531226382160354,0.008809976,1322.390479187134
363,3.6055045871559632,0.12514873741945243,0.0087890355,1323.9188991603921
364,3.6071726438698914,0.12498540801572189,0.008768136,1325.4502046072291
365,3.6088407005838197,0.1248222754079904,0.0087472815,1326.9836327204919
366,3.6105087572977483,0.12465933939396379,0.00872648,1328.517952687765
367,3.6121768140116766,0.12449659977147609,0.008705729,1330.053752449641
